bat_dong_san_va_tu_van,ca_nhan,cac_khoan_chi_dong_gop_theo_luong,cac_khoan_cho_vay_khac,cac_khoan_cho_vay_phan_theo_chat_luong_no_vay,cac_khoan_cho_vay_phan_theo_doi_tuong_khach_hang,cac_khoan_cho_vay_phan_theo_nganh,cac_khoan_cho_vay_phan_theo_nhom_khach_hang,cac_khoan_cho_vay_phan_theo_thoi_gian,cac_khoan_cho_vay_phan_theo_tien_te,cac_khoan_cho_vay_phan_theo_vi_tri_dia_ly,cac_khoan_tien_gui_phan_theo_loai_tien_gui,cac_khoan_tien_gui_phan_theo_loai_tien_te,cac_khoan_tien_gui_phan_theo_nhom_khach_hang,cac_khoan_tra_thay_khach_hang,cac_nganh_khac,car,chi_cho_hoat_dong_quan_ly_cong_vu,chi_cong_tac_xa_hoi,chi_du_phong_tro_cap_thoi_viec,chi_khac,chi_khac_ve_tai_san,chi_khau_hao_tscd,chi_luong_va_phu_cap,chi_nop_phi_bao_hiem_bao_toan_tien_gui_cua_khach_hang,chi_nop_thue_va_cac_khoan_phi_le_phi,chi_phi_cho_nghiep_vu_hoan_doi_lai_suat,chi_phi_cho_nhan_vien,chi_phi_du_phong_giam_gia_cac_khoan_dau_tu_dai_han_va_du_phong_no_kho_doi,chi_phi_hoat_dong,chi_phi_hoat_dong_khac,chi_phi_khac,chi_phi_khac_cho_hoat_dong_tin_dung,chi_phi_lai_va_cac_chi_phi_tuong_tu,chi_phi_ve_mua_ban_chung_khoan_dau_tu,chi_phi_ve_mua_ban_chung_khoan_kinh_doanh,chi_tro_cap,chi_tu_dich_vu_moi_gioi,chi_tu_hoat_dong_bao_hiem,chi_tu_thanh_ly_tai_san,chi_ve_cac_cong_cu_tai_chinh_phai_sinh_khac,chi_ve_cac_cong_cu_tai_chinh_phai_sinh_tien_te,chi_ve_dich_vu_ngan_quy,chi_ve_dich_vu_thanh_toan,chi_ve_dich_vu_vien_thong,chi_ve_giao_dich_kinh_doanh_vang,chi_ve_kinh_doanh_ngoai_te_giao_ngay,chi_ve_nghiep_vu_ban_no,chi_ve_nghiep_vu_uy_thac_va_dai_ly,chi_ve_tai_san,chiet_khau_thuong_phieu_va_giay_to_co_gia,cho_thue_tai_chinh,cho_vay_bang_von_tai_tro_uy_thac_dau_tu,cho_vay_cac_to_chuc_kinh_te_ca_nhan_trong_nuoc,cho_vay_dai_han,cho_vay_doi_voi_cac_to_chuc_ca_nhan_nuoc_ngoai,cho_vay_ngan_han,cho_vay_theo_chi_dinh_cua_chinh_phu,cho_vay_trung_han,chua_niem_yet,chung_khoan_dau_tu,chung_khoan_dau_tu_giu_den_ngay_dao_han,chung_khoan_dau_tu_san_sang_de_ban,chung_khoan_kinh_doanh_khac,chung_khoan_no,chung_khoan_no_nuoc_ngoai,chung_khoan_von,chung_khoan_von_do_cac_tckt_trong_nuoc_phat_hanh,chung_khoan_von_do_cac_tctd_khac_phat_hanh,chung_khoan_von_do_cac_tctd_khac_trong_nuoc_phat_hanh,chung_khoan_von_nuoc_ngoai,cong_nghiep_che_bien_che_tao,cong_no_phai_tra_lai,cong_ty_tnhh_va_co_phan,cung_cap_nuoc_quan_ly_va_xu_ly_rac_thai_nuoc_thai,da_niem_yet,dich_vu_cong_dong_va_ca_nhan,dich_vu_tai_chinh,doanh_nghiep_nha_nuoc,doanh_nghiep_nuoc_ngoai,doanh_nghiep_tu_nhan,dong_bang_song_cuu_long,du_phong_chung,du_phong_cu_the,du_phong_giam_gia,du_phong_rui_ro_chung_khoan_dau_tu_giu_den_ngay_dao_han,du_phong_rui_ro_chung_khoan_kinh_doanh,du_phong_rui_ro_chung_khoan_san_sang_de_ban,du_phong_trai_phieu_dac_biet,giao_duc_va_dao_tao,ha_noi,hoan_nhap_du_phong_giam_gia_chung_khoan_dau_tu_giu_den_ngay_dao_han,hoan_nhap_du_phong_giam_gia_chung_khoan_dau_tu_san_sang_de_ban,hoan_nhap_du_phong_giam_gia_chung_khoan_kinh_doanh,hoat_dong_cac_to_chuc_va_doan_the_quoc_te,hoat_dong_chuyen_mon_khoa_hoc_va_cong_nghe,hoat_dong_cua_dang_to_chuc_chinh_tri_xa_hoi_quan_ly_nha_nuoc_an_ninh_quoc_phong_bao_dam_xh_bat_buoc,hoat_dong_dich_vu_khac,hoat_dong_hanh_chinh_va_cac_dich_vu_ho_tro,hoat_dong_lam_thue_cac_cong_viec_trong_cac_ho_gia_dinh_san_xuat_vat_chat_va_dich_vu_tu_tieu_dung_cua_ho_gia_dinh,hoat_dong_phuc_vu_ca_nhan_va_cong_dong,hop_tac_xa_va_cong_ty_tu_nhan,khac,khach_san_va_nha_hang,khai_khoang,kho_bai_van_tai_vien_thong,lai_chenh_lech_ty_gia_ngoai_te_kinh_doanh,lai_thuan_tu_hoat_dong_dich_vu,lai_thuan_tu_hoat_dong_khac,lai_thuan_tu_hoat_dong_kinh_doanh_ngoai_hoi,lai_thuan_tu_mua_ban_chung_khoan_dau_tu,lai_thuan_tu_mua_ban_chung_khoan_kinh_doanh,lai_tu_thanh_ly_cac_khoan_dau_tu_dai_han_khac,lo_chenh_lech_ty_gia_ngoai_te_kinh_doanh,lo_do_thanh_ly_cac_khoan_dau_tu_dai_han_khac,ma_cp,mien_trung,nghe_thuat_vui_choi_giai_tri,ngoai_te,ngoai_te_va_vang,no_can_chu_y,no_cho_vay_duoc_khoanh_va_no_cho_xu_ly,no_du_tieu_chuan,no_duoi_tieu_chuan,no_nghi_ngo,no_xau_co_kha_nang_mat_von,nong_nghiep_va_lam_nghiep,quy_cua_to_chuc_tin_dung,quy_dau_tu_phat_trien,quy_du_phong_tai_chinh,quy_du_tru_bo_sung_von_dieu_le,report_period,san_xuat,san_xuat_va_phan_phoi_dien_khi_dot_va_nuoc_nong_hoi_nuoc_va_dieu_hoa_khong_khi,tai_san_sinh_lai,thong_tin_va_truyen_thong,thu_khac,thu_khac_tu_hoat_dong_tin_dung,thu_lai_tu_chung_khoan_dau_tu,thu_lai_tu_chung_khoan_kinh_doanh,thu_lai_tu_kinh_doanh_dau_tu_chung_khoan_no,thu_nhap_khac,thu_nhap_lai_cho_thue_tai_chinh,thu_nhap_lai_cho_vay_khach_hang,thu_nhap_lai_tien_gui,thu_nhap_lai_va_cac_khoan_thu_nhap_tuong_tu,thu_nhap_tu_cac_khoan_cho_vay_da_xu_ly_bang_quy_du_phong_rui_ro,thu_nhap_tu_mua_ban_chung_khoan_dau_tu,thu_nhap_tu_mua_ban_chung_khoan_kinh_doanh,thu_nhap_ve_cac_cong_cu_tai_chinh_phai_sinh_khac,thu_tu_cac_cong_cu_tai_chinh_phai_sinh_tien_te,thu_tu_dich_vu_moi_gioi,thu_tu_dich_vu_ngan_quy,thu_tu_dich_vu_thanh_toan,thu_tu_giao_dich_kinh_doanh_vang,thu_tu_hoat_dong_bao_hiem,thu_tu_kinh_doanh_ngoai_te_giao_ngay,thu_tu_nghiep_vu_bao_lanh,thu_tu_nghiep_vu_mua_ban_no,thu_tu_nghiep_vu_uy_thac_va_dai_ly,thu_tu_thanh_ly_tai_san_co_dinh,thu_ve_nghiep_vu_tat_toan_trai_phieu_vamc,thuong_mai,tien_gui_cho_nhung_muc_dich_rieng_biet,tien_gui_co_ky_han,tien_gui_khong_ky_han,tien_gui_ky_quy,tien_gui_tiet_kiem,tinh_trang_niem_yet_cua_cac_chung_khoan_kinh_doanh,tp_ho_chi_minh,tra_lai_phat_hanh_trai_phieu_va_giay_to_co_gia,tra_lai_tien_gui,tra_lai_tien_vay,trading_securities,trai_phieu_chinh_phu,trai_phieu_chinh_phu_bao_lanh,trai_phieu_dac_biet_do_vamc_phat_hanh,trai_phieu_do_cac_tckt_trong_nuoc_phat_hanh,trai_phieu_do_cac_tctd_khac_trong_nuoc_phat_hanh,trai_phieu_do_chinh_phu_bao_lanh,van_tai_kho_bai,vnd,xay_dung,y_te_va_hoat_dong_cuu_tro_xa_hoi
0.0,0.0,41539000000.0,1393367000000.0,115886169000000.0,115886619000000.0,0.0,0.0,115886169000000.0,0.0,0.0,117302099000000.0,0.0,0.0,0.0,0.0,0.0,318863000000.0,0.0,0.0,7386000000.0,109626000000.0,24333000000.0,466089000000.0,29178000000.0,697000000.0,0.0,514834000000.0,0.0,1009080000000.0,11549000000.0,0.0,51154000000.0,2103102000000.0,-72857000000.0,-252000000.0,3513000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133959000000.0,1475394000000.0,0.0,0.0,113004913000000.0,26409210000000.0,12945000000.0,65447067000000.0,0.0,24029892000000.0,0.0,39386619000000.0,7932353000000.0,31454266000000.0,0.0,65811881000000.0,0.0,1040532000000.0,2081064000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3617235000000.0,0.0,0.0,-919505000000.0,-3000000000.0,-283240000000.0,0.0,0.0,0.0,0.0,70921000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160114000000.0,83317000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2215399000000.0,0.0,111786138000000.0,637785000000.0,612004000000.0,634843000000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,143295000000.0,591728000000.0,0.0,591728000000.0,0.0,0.0,3143059000000.0,56460000000.0,3934542000000.0,0.0,162050000000.0,83569000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263404000000.0,105198694000000.0,11680508000000.0,159493000000.0,0.0,0.0,0.0,220348000000.0,1669797000000.0,161803000000.0,2850111000000.0,81150775000000.0,0.0,0.0,1200000000000.0,1200000000000.0,0.0,0.0,0.0,0.0,0.0
6884833000000.0,279453360000000.0,49929000000.0,981678000000.0,120338093000000.0,120338093000000.0,120338093000000.0,120338093000000.0,120338093000000.0,120338093000000.0,0.0,126980082000000.0,0.0,126776964000000.0,6654000000.0,0.0,0.0,-297048000000.0,0.0,0.0,-7386000000.0,-109626000000.0,23142000000.0,539852000000.0,27916000000.0,650000000.0,0.0,616597000000.0,-11804000000.0,1099993000000.0,850166000000.0,0.0,48483000000.0,2197669000000.0,-35624000000.0,-280000000.0,30509000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86484000000.0,1300604000000.0,0.0,0.0,118026471000000.0,27804372000000.0,22686000000.0,68984403000000.0,0.0,23549318000000.0,3496896000000.0,32818835000000.0,6171990000000.0,26646845000000.0,0.0,57949927000000.0,0.0,1040532000000.0,2081064000000.0,0.0,0.0,0.0,9154656000000.0,0.0,0.0,54460000000.0,2198961000000.0,66294051000000.0,1042247000000.0,46530372000000.0,2770772000000.0,16765000000.0,0.0,-128889000000.0,0.0,-58551000000.0,-794064000000.0,-8742000000.0,-53738000000.0,-794064000000.0,1093806000000.0,0.0,0.0,-8239000000.0,-5742000000.0,0.0,290695000000.0,0.0,15709290000000.0,100023000000.0,50286940000000.0,0.0,0.0,157409295000000.0,6393054000000.0,197880000000.0,3304462000000.0,0.0,0.0,0.0,0.0,172670000000.0,21093000000.0,806000000.0,0.0,0.0,,0.0,105519000000.0,0.0,9672684000000.0,1299604000000.0,0.0,117316859000000.0,486344000000.0,641405000000.0,593881000000.0,7485809000000.0,0.0,0.0,0.0,0.0,,12403524000000.0,2996528000000.0,0.0,781656000000.0,0.0,137096000000.0,559700000000.0,0.0,559700000000.0,0.0,0.0,3345344000000.0,39911000000.0,34333326000000.0,0.0,215727000000.0,27115000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3844082000000.0,552947000000.0,115329467000000.0,10817002000000.0,280666000000.0,0.0,1898619000000.0,0.0,248269000000.0,1767617000000.0,133300000000.0,1889877000000.0,45870789000000.0,0.0,1598017000000.0,14353803000000.0,14520654000000.0,0.0,2522806000000.0,221330818000000.0,12267232000000.0,92279000000.0
0.0,0.0,55834000000.0,693150000000.0,120892934000000.0,120892934000000.0,0.0,0.0,120892934000000.0,0.0,0.0,129966300000000.0,0.0,0.0,0.0,0.0,0.0,1031282000000.0,0.0,0.0,17212000000.0,344258000000.0,21444000000.0,521469000000.0,27857000000.0,633000000.0,0.0,582551000000.0,1801000000.0,1148111000000.0,-861715000000.0,0.0,36383000000.0,2420801000000.0,-1678000000.0,-2182000000.0,-3358000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365702000000.0,1296085000000.0,0.0,0.0,118876166000000.0,29131768000000.0,27533000000.0,67970044000000.0,0.0,23791122000000.0,0.0,40679792000000.0,8864359000000.0,31815433000000.0,0.0,66822329000000.0,0.0,1040532000000.0,2081064000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114942000000.0,0.0,-58551000000.0,-791125000000.0,-5342000000.0,-52489000000.0,-791125000000.0,0.0,0.0,0.0,1290000000.0,3400000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424000000.0,21811000000.0,-806000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,1742214000000.0,0.0,117338870000000.0,510924000000.0,587705000000.0,713221000000.0,0.0,725546000000.0,70000000.0,530544000000.0,132532000000.0,,0.0,0.0,0.0,0.0,0.0,188069000000.0,538061000000.0,0.0,538061000000.0,0.0,0.0,3411481000000.0,51896000000.0,4189507000000.0,0.0,3618000000.0,20593000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197728000000.0,118772058000000.0,10524730000000.0,471784000000.0,0.0,0.0,0.0,309783000000.0,1926153000000.0,148482000000.0,2337487000000.0,62916507000000.0,0.0,1508486000000.0,14511570000000.0,12151077000000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,50678000000.0,1039162000000.0,123131648000000.0,123131648000000.0,0.0,0.0,123131648000000.0,143343586000000.0,0.0,128060094000000.0,128060094000000.0,0.0,0.0,0.0,0.0,431326000000.0,0.0,0.0,-52582000000.0,131768000000.0,21067000000.0,593908000000.0,28364000000.0,765000000.0,0.0,662747000000.0,-91765000000.0,1184272000000.0,0.0,0.0,44904000000.0,2581037000000.0,-23159000000.0,-2339000000.0,8803000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152835000000.0,2630200000000.0,0.0,0.0,119330498000000.0,31267522000000.0,131788000000.0,67115640000000.0,0.0,24748486000000.0,0.0,42694913000000.0,16972731000000.0,25722182000000.0,0.0,86217014000000.0,0.0,1013973000000.0,2027946000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118692000000.0,0.0,0.0,-915890000000.0,-6750000000.0,-32814000000.0,-915890000000.0,0.0,0.0,0.0,19634000000.0,-1408000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181611000000.0,0.0,0.0,0.0,0.0,97277000000.0,0.0,0.0,6308000000.0,-1885000000.0,0.0,0.0,0.0,,0.0,0.0,2090269000000.0,10105969000000.0,1599751000000.0,0.0,119646948000000.0,525191000000.0,626723000000.0,733035000000.0,0.0,775800000000.0,70000000.0,564689000000.0,150504000000.0,,0.0,0.0,0.0,0.0,132926000000.0,546165000000.0,538236000000.0,38528000000.0,576764000000.0,0.0,0.0,3543938000000.0,75335000000.0,4742202000000.0,0.0,9833000000.0,1862000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248152000000.0,116583938000000.0,10697916000000.0,530088000000.0,0.0,0.0,0.0,301002000000.0,1968385000000.0,266746000000.0,2596626000000.0,50189659000000.0,0.0,1407848000000.0,19478307000000.0,35210091000000.0,0.0,0.0,518414884000000.0,0.0,0.0
0.0,0.0,56492000000.0,984321000000.0,128936571000000.0,128936571000000.0,0.0,0.0,128936571000000.0,128936571000000.0,0.0,126694184000000.0,126694184000000.0,0.0,0.0,0.0,0.0,352773000000.0,0.0,0.0,-50684000000.0,122963000000.0,20880000000.0,544821000000.0,28586000000.0,753000000.0,0.0,611413000000.0,0.0,1137368000000.0,0.0,-9973000000.0,4163000000.0,2411140000000.0,-3010000000.0,0.0,2519000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143843000000.0,3013840000000.0,0.0,0.0,124638063000000.0,33850010000000.0,300347000000.0,71703251000000.0,0.0,23383310000000.0,0.0,38842836000000.0,15906486000000.0,22936350000000.0,0.0,78137328000000.0,0.0,1013973000000.0,2027946000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121830000000.0,0.0,0.0,-887249000000.0,-3000000000.0,-22914000000.0,-872553000000.0,0.0,0.0,0.0,-4796000000.0,3750000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176310000000.0,0.0,0.0,0.0,0.0,141848000000.0,41713000000.0,0.0,128076000000.0,29805000000.0,0.0,0.0,0.0,,0.0,0.0,2251525000000.0,11316580000000.0,2718262000000.0,0.0,124351517000000.0,464116000000.0,629786000000.0,772890000000.0,0.0,774036000000.0,70000000.0,564693000000.0,150503000000.0,,0.0,0.0,0.0,0.0,174771000000.0,202335000000.0,616941000000.0,0.0,616941000000.0,51686000000.0,0.0,3537630000000.0,84144000000.0,4441050000000.0,0.0,135882000000.0,26055000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128694000000.0,114985536000000.0,11049001000000.0,530953000000.0,0.0,0.0,0.0,279007000000.0,1869630000000.0,258340000000.0,1933944000000.0,42907105000000.0,0.0,1317099000000.0,19539576000000.0,32473398000000.0,0.0,0.0,484125300000000.0,0.0,0.0
9797545000000.0,286792972000000.0,52551000000.0,1111650000000.0,137781337000000.0,137781337000000.0,137781337000000.0,137781337000000.0,137781337000000.0,137781337000000.0,0.0,130057579000000.0,0.0,130057580000000.0,7568000000.0,0.0,0.0,419584000000.0,0.0,0.0,-15162000000.0,148852000000.0,20327000000.0,579233000000.0,28366000000.0,583000000.0,0.0,679914000000.0,-4721000000.0,1292905000000.0,0.0,0.0,10275000000.0,2461040000000.0,-6588000000.0,-1235000000.0,55711000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169179000000.0,2506382000000.0,0.0,1844622000000.0,132023472000000.0,39332601000000.0,287643000000.0,75479387000000.0,0.0,22969349000000.0,3604869000000.0,36659984000000.0,14267215000000.0,22392769000000.0,0.0,79457832000000.0,0.0,1013973000000.0,2027946000000.0,0.0,0.0,0.0,9043041000000.0,0.0,63932425000000.0,48575000000.0,2688825000000.0,72629044000000.0,1585436000000.0,53331202000000.0,1728794000000.0,11948000000.0,0.0,-126894000000.0,-6237000000.0,-18000000000.0,-890777000000.0,-6000000000.0,-17672000000.0,-864072000000.0,1056828000000.0,0.0,0.0,-6767000000.0,-3000000000.0,0.0,297404000000.0,0.0,24061556000000.0,587784000000.0,47737750000000.0,0.0,125603000000.0,4633551000000.0,5836488000000.0,242578000000.0,4058361000000.0,0.0,0.0,0.0,0.0,33535000000.0,-2674000000.0,0.0,0.0,0.0,,0.0,143992000000.0,0.0,11221893000000.0,1941557000000.0,0.0,133850353000000.0,502052000000.0,645631000000.0,841744000000.0,8010991000000.0,1189799000000.0,70000000.0,828535000000.0,282424000000.0,,17447504000000.0,8113310000000.0,0.0,1263039000000.0,0.0,242729000000.0,577014000000.0,27782000000.0,604796000000.0,0.0,0.0,3879493000000.0,57763000000.0,36161491000000.0,0.0,46890000000.0,1561000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3722862000000.0,59361000000.0,116809809000000.0,12731767000000.0,456642000000.0,0.0,2097898000000.0,0.0,309399000000.0,1939985000000.0,201381000000.0,2091898000000.0,37011267000000.0,0.0,1275714000000.0,19491312000000.0,35777307000000.0,0.0,2795322000000.0,253118888000000.0,14280197000000.0,97962000000.0
0.0,0.0,56187000000.0,1050330000000.0,140167685000000.0,140167685000000.0,0.0,0.0,140167685000000.0,140167685000000.0,0.0,124917876000000.0,124917876000000.0,0.0,31852000000.0,0.0,0.0,403792000000.0,0.0,0.0,-29656000000.0,159187000000.0,19918000000.0,609405000000.0,28310000000.0,695000000.0,0.0,672126000000.0,0.0,1284028000000.0,0.0,8851000000.0,4146000000.0,2468069000000.0,-3548000000.0,-7412000000.0,-22643000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179105000000.0,1524589000000.0,0.0,1843045000000.0,135581854000000.0,41260833000000.0,136015000000.0,76524335000000.0,0.0,22382517000000.0,0.0,38026229000000.0,16279539000000.0,21746690000000.0,0.0,77945861000000.0,0.0,1013973000000.0,2027946000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-143952000000.0,-6237000000.0,0.0,-932192000000.0,-6000000000.0,-17349000000.0,-905478000000.0,0.0,0.0,0.0,314000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149117000000.0,127751000000.0,0.0,75491000000.0,14105000000.0,0.0,0.0,0.0,,0.0,0.0,2623687000000.0,10742444000000.0,2178221000000.0,0.0,135892388000000.0,473405000000.0,744531000000.0,879140000000.0,0.0,1111029000000.0,70000000.0,828535000000.0,282424000000.0,,0.0,0.0,0.0,0.0,193122000000.0,277998000000.0,568894000000.0,6900000000.0,575794000000.0,118900000000.0,0.0,4066177000000.0,52970000000.0,4972939000000.0,0.0,78725000000.0,21517000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91032000000.0,111744366000000.0,12475797000000.0,606681000000.0,0.0,0.0,0.0,330006000000.0,1957838000000.0,176079000000.0,1847534000000.0,36982174000000.0,0.0,1216881000000.0,18930204000000.0,40566456000000.0,0.0,0.0,503438860000000.0,0.0,0.0
0.0,0.0,55849000000.0,1018069000000.0,146324378000000.0,146324378000000.0,0.0,0.0,146324378000000.0,0.0,0.0,126018576000000.0,0.0,0.0,26852000000.0,0.0,0.0,547850000000.0,0.0,0.0,34288000000.0,113805000000.0,20826000000.0,570752000000.0,27335000000.0,750000000.0,0.0,652526000000.0,3103000000.0,1366195000000.0,0.0,0.0,18690000000.0,2531263000000.0,-11416000000.0,-10596000000.0,8781000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134631000000.0,1702327000000.0,0.0,1860602000000.0,141694717000000.0,43201936000000.0,21811000000.0,79260865000000.0,0.0,23861577000000.0,0.0,36041894000000.0,20309772000000.0,15732122000000.0,0.0,90777538000000.0,0.0,1013973000000.0,2027946000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158580000000.0,-6237000000.0,-4146000000.0,-386596000000.0,-7500000000.0,-17321000000.0,-355096000000.0,0.0,0.0,0.0,47580000000000.0,-1500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47587605000000.0,39223000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2303354000000.0,0.0,142024359000000.0,483922000000.0,583859000000.0,928884000000.0,0.0,1171286000000.0,70000000.0,868014000000.0,303202000000.0,,0.0,0.0,0.0,0.0,0.0,382908000000.0,612978000000.0,36904000000.0,649882000000.0,0.0,0.0,4341426000000.0,45081000000.0,5419297000000.0,0.0,19021000000.0,51319000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92699000000.0,110121204000000.0,15314372000000.0,490301000000.0,0.0,0.0,0.0,391622000000.0,1935907000000.0,185044000000.0,4643488000000.0,36826242000000.0,0.0,485744000000.0,20038425000000.0,41841960000000.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,59422000000.0,1073369000000.0,152405077000000.0,152405077000000.0,0.0,0.0,152405077000000.0,0.0,0.0,132822498000000.0,0.0,0.0,27427000000.0,0.0,0.0,411539000000.0,0.0,0.0,36880000000.0,135872000000.0,21977000000.0,914973000000.0,27037000000.0,826000000.0,0.0,1004738000000.0,5770000000.0,1607759000000.0,0.0,0.0,4480000000.0,2568628000000.0,-6694000000.0,-7288000000.0,11903000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157849000000.0,1736381000000.0,0.0,1890984000000.0,147652511000000.0,44645615000000.0,24405000000.0,83462116000000.0,0.0,24297346000000.0,0.0,40553562000000.0,24626676000000.0,15926886000000.0,0.0,104710630000000.0,0.0,1013973000000.0,2027946000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-177015000000.0,-6234000000.0,-505680000000.0,-425865000000.0,-3560000000.0,-191572000000.0,-391354000000.0,0.0,0.0,-177262000000.0,0.0,3940000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224625000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32218000000.0,63695000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2455298000000.0,0.0,147706273000000.0,643008000000.0,642827000000.0,957671000000.0,0.0,1246161000000.0,70000000.0,868014000000.0,303202000000.0,,0.0,0.0,0.0,0.0,0.0,824937900000.0,61782100000.0,7594000000.0,69376100000.0,0.0,0.0,4521265000000.0,36646000000.0,5452225000000.0,0.0,151738000000.0,67043000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51529000000.0,116705697000000.0,15557153000000.0,508119000000.0,0.0,0.0,0.0,452393000000.0,1922671000000.0,189084000000.0,4812614000000.0,39651109000000.0,0.0,478211000000.0,28967697000000.0,43015494000000.0,0.0,0.0,0.0,0.0,0.0
